date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
2020-11-08,202046,17366189.0,17264943.0,False,False,316170,1820.6067,2020-11-08,0.0661,20905,249,state,RJ,822,0
2020-11-08,202046,3534165.0,3506853.0,False,False,82939,2346.77781,2020-11-08,0.0315,2610,242,state,RN,220,3
2020-11-08,202046,1796460.0,1777225.0,False,False,73311,4080.8590200000003,2020-11-08,0.0201,1476,234,state,RO,271,2
2020-11-08,202046,631181.0,605761.0,False,False,59195,9378.45087,2020-11-08,0.0117,695,233,state,RR,6,0
2020-11-08,202046,11422973.0,11377239.0,False,False,260898,2283.97633,2020-11-08,0.023,5992,244,state,RS,710,2
2020-11-08,202046,7252502.0,7164788.0,False,False,274621,3786.5691,2020-11-08,0.0117,3211,242,state,SC,969,9
2020-11-08,202046,2318822.0,2298696.0,False,False,85377,3681.91263,2020-11-08,0.0263,2243,240,state,SE,151,4
2020-11-08,202046,46289333.0,45919049.0,False,True,1125936,2432.38761,2020-11-05,0.0353,39717,258,state,SP,0,0
2020-11-08,202046,1590248.0,1572866.0,False,False,76860,4833.20841,2020-11-08,0.0145,1114,236,state,TO,55,0
2020-11-09,202046,894470.0,881935.0,False,False,31788,3553.83635,2020-11-09,0.0221,701,238,state,AC,81,2
2020-11-09,202046,3351543.0,3337357.0,False,False,91848,2740.46909,2020-11-09,0.0248,2274,247,state,AL,130,4
2020-11-09,202046,4207714.0,4144597.0,False,False,165969,3944.39831,2020-11-09,0.027999999999999997,4644,242,state,AM,305,19
2020-11-09,202046,861773.0,845731.0,False,False,53330,6188.4046,2020-11-09,0.0143,764,235,state,AP,320,13
2020-11-09,202046,14930634.0,14873064.0,False,False,363986,2437.84691,2020-11-09,0.0215,7818,249,state,BA,840,22
2020-11-09,202046,9187103.0,9132078.0,False,False,278986,3036.71353,2020-11-09,0.0337,9407,239,state,CE,636,5
2020-11-09,202046,3055149.0,3015268.0,False,False,216861,7098.213540000001,2020-11-09,0.0173,3759,248,state,DF,472,7
2020-11-09,202046,4064052.0,4018650.0,False,False,163072,4012.54708,2020-11-09,0.0241,3938,250,state,ES,644,12
2020-11-09,202046,7113540.0,7018354.0,False,False,262722,3693.26664,2020-11-09,0.0224,5874,243,state,GO,1270,0
2020-11-09,202046,7114598.0,7075181.0,False,False,187919,2641.31578,2020-11-09,0.022000000000000002,4130,235,state,MA,267,5
2020-11-09,202046,21292666.0,21168791.0,False,False,370991,1742.3417100000001,2020-11-09,0.0248,9204,247,state,MG,1035,0
2020-11-09,202046,2809394.0,2778986.0,False,False,85507,3043.61012,2020-11-09,0.0192,1640,241,state,MS,381,6
2020-11-09,202046,3526220.0,3484466.0,False,False,147429,4180.93596,2020-11-09,0.0266,3922,235,state,MT,584,8
2020-11-09,202046,8690745.0,8602865.0,False,False,258311,2972.25382,2020-11-09,0.0263,6799,237,state,PA,939,4
2020-11-09,202046,4039277.0,4018127.0,False,False,135604,3357.13545,2020-11-09,0.0233,3160,243,state,PB,87,6
2020-11-09,202046,9616621.0,9557071.0,False,False,166540,1731.79332,2020-11-09,0.0525,8740,243,state,PE,207,8
2020-11-09,202046,3281480.0,3273227.0,False,False,117732,3587.7713700000004,2020-11-09,0.0211,2482,236,state,PI,583,12
2020-11-09,202046,11516840.0,11433957.0,False,False,222831,1934.82761,2020-11-09,0.0245,5470,243,state,PR,1563,18
2020-11-09,202046,17366189.0,17264943.0,False,False,316575,1822.9388199999999,2020-11-09,0.066,20905,250,state,RJ,405,0
2020-11-09,202046,3534165.0,3506853.0,False,False,83220,2354.7287699999997,2020-11-09,0.0314,2616,243,state,RN,281,6
2020-11-09,202046,1796460.0,1777225.0,False,False,73490,4090.82306,2020-11-09,0.0201,1478,235,state,RO,179,2
2020-11-09,202046,631181.0,605761.0,False,False,59273,9390.808659999999,2020-11-09,0.0117,695,234,state,RR,78,0
2020-11-09,202046,11422973.0,11377239.0,False,False,261656,2290.61208,2020-11-09,0.0229,5997,245,state,RS,758,5
2020-11-09,202046,7252502.0,7164788.0,False,False,275655,3800.82625,2020-11-09,0.0117,3231,243,state,SC,1034,20
2020-11-09,202046,2318822.0,2298696.0,False,False,85477,3686.22516,2020-11-09,0.0263,2244,241,state,SE,100,1
2020-11-09,202046,46289333.0,45919049.0,False,True,1125936,2432.38761,2020-11-05,0.0353,39717,259,state,SP,0,0
2020-11-09,202046,1590248.0,1572866.0,False,False,77095,4847.985970000001,2020-11-09,0.0145,1115,237,state,TO,235,1
2020-11-10,202046,894470.0,881935.0,False,False,31926,3569.26448,2020-11-10,0.0221,704,239,state,AC,138,3
2020-11-10,202046,3351543.0,3337357.0,False,False,91939,2743.18426,2020-11-10,0.0248,2278,248,state,AL,91,4
2020-11-10,202046,4207714.0,4144597.0,False,False,166771,3963.4585399999996,2020-11-10,0.0279,4650,243,state,AM,802,6
2020-11-10,202046,861773.0,845731.0,False,False,53574,6216.71832,2020-11-10,0.0143,766,236,state,AP,244,2
2020-11-10,202046,14930634.0,14873064.0,False,False,365941,2450.9408,2020-11-10,0.0214,7838,250,state,BA,1955,20
2020-11-10,202046,9187103.0,9132078.0,False,False,279322,3040.3708300000003,2020-11-10,0.0337,9416,240,state,CE,336,9
2020-11-10,202046,3055149.0,3015268.0,False,False,217370,7114.87394,2020-11-10,0.0174,3775,249,state,DF,509,16
2020-11-10,202046,4064052.0,4018650.0,False,False,164659,4051.59678,2020-11-10,0.024,3953,251,state,ES,1587,15
2020-11-10,202046,7113540.0,7018354.0,False,False,264271,3715.0420200000003,2020-11-10,0.0222,5874,244,state,GO,1549,0
2020-11-10,202046,7114598.0,7075181.0,False,False,188313,2646.85369,2020-11-10,0.022000000000000002,4138,236,state,MA,394,8
2020-11-10,202046,21292666.0,21168791.0,False,False,372482,1749.34412,2020-11-10,0.0247,9204,248,state,MG,1491,0
2020-11-10,202046,2809394.0,2778986.0,False,False,85990,3060.80244,2020-11-10,0.0191,1645,242,state,MS,483,5
2020-11-10,202046,3526220.0,3484466.0,False,False,148015,4197.55432,2020-11-10,0.0266,3932,236,state,MT,586,10
2020-11-10,202046,8690745.0,8602865.0,False,False,259189,2982.35652,2020-11-10,0.0262,6802,238,state,PA,878,3
2020-11-10,202046,4039277.0,4018127.0,False,False,136029,3367.6571299999996,2020-11-10,0.0233,3166,244,state,PB,425,6
2020-11-10,202046,9616621.0,9557071.0,False,False,167233,1738.99959,2020-11-10,0.0524,8763,244,state,PE,693,23
2020-11-10,202046,3281480.0,3273227.0,False,False,118349,3606.57386,2020-11-10,0.021,2486,237,state,PI,617,4
2020-11-10,202046,11516840.0,11433957.0,False,False,223870,1943.8491800000002,2020-11-10,0.0246,5497,244,state,PR,1039,27
2020-11-10,202046,17366189.0,17264943.0,False,False,318953,1836.6320899999998,2020-11-10,0.0655,20905,251,state,RJ,2378,0
2020-11-10,202046,3534165.0,3506853.0,False,False,83309,2357.2470399999997,2020-11-10,0.0314,2620,244,state,RN,89,4
2020-11-10,202046,1796460.0,1777225.0,False,False,73688,4101.84474,2020-11-10,0.0201,1482,236,state,RO,198,4
2020-11-10,202046,631181.0,605761.0,False,False,59586,9440.39824,2020-11-10,0.0118,701,235,state,RR,313,6
2020-11-10,202046,11422973.0,11377239.0,False,False,264576,2316.17461,2020-11-10,0.0227,6001,246,state,RS,2920,4
2020-11-10,202046,7252502.0,7164788.0,False,False,280541,3868.1961100000003,2020-11-10,0.0116,3243,244,state,SC,4886,12
2020-11-10,202046,2318822.0,2298696.0,False,False,85574,3690.4083200000005,2020-11-10,0.0262,2246,242,state,SE,97,2
2020-11-10,202046,46289333.0,45919049.0,False,False,1147451,2478.867,2020-11-10,0.0346,39717,260,state,SP,21515,0
2020-11-10,202046,1590248.0,1572866.0,False,False,77306,4861.25435,2020-11-10,0.0145,1120,238,state,TO,211,5
2020-11-11,202046,894470.0,881935.0,False,False,32113,3590.17072,2020-11-11,0.022000000000000002,705,240,state,AC,187,1
2020-11-11,202046,3351543.0,3337357.0,False,False,92040,2746.1978,2020-11-11,0.0248,2282,249,state,AL,101,4
2020-11-11,202046,4207714.0,4144597.0,False,False,167486,3980.4511399999997,2020-11-11,0.0278,4655,244,state,AM,715,5
2020-11-11,202046,861773.0,845731.0,False,False,53790,6241.782929999999,2020-11-11,0.0143,770,237,state,AP,216,4
2020-11-11,202046,14930634.0,14873064.0,False,False,367669,2462.5143199999998,2020-11-11,0.0214,7859,251,state,BA,1728,21
2020-11-11,202046,9187103.0,9132078.0,False,False,279989,3047.63101,2020-11-11,0.0336,9418,241,state,CE,667,2
2020-11-11,202046,3055149.0,3015268.0,False,False,217793,7128.71942,2020-11-11,0.0174,3788,250,state,DF,423,13
2020-11-11,202046,4064052.0,4018650.0,False,False,165688,4076.9163399999998,2020-11-11,0.024,3969,252,state,ES,1029,16
2020-11-11,202046,7113540.0,7018354.0,False,False,265131,3727.13164,2020-11-11,0.0223,5900,245,state,GO,860,26
2020-11-11,202046,7114598.0,7075181.0,False,False,188677,2651.96994,2020-11-11,0.022000000000000002,4146,237,state,MA,364,8
2020-11-11,202046,21292666.0,21168791.0,False,False,374651,1759.53072,2020-11-11,0.0246,9204,249,state,MG,2169,0
2020-11-11,202046,2809394.0,2778986.0,False,False,86428,3076.39299,2020-11-11,0.0194,1674,243,state,MS,438,29
2020-11-11,202046,3526220.0,3484466.0,False,False,148623,4214.796579999999,2020-11-11,0.0265,3943,237,state,MT,608,11
2020-11-11,202046,8690745.0,8602865.0,False,False,260058,2992.35566,2020-11-11,0.0262,6806,239,state,PA,869,4
2020-11-11,202046,4039277.0,4018127.0,False,False,136637,3382.7093299999997,2020-11-11,0.0233,3178,245,state,PB,608,12
2020-11-11,202046,9616621.0,9557071.0,False,False,168093,1747.9424399999998,2020-11-11,0.0522,8773,245,state,PE,860,10
2020-11-11,202046,3281480.0,3273227.0,False,False,118939,3624.5535600000003,2020-11-11,0.021,2499,238,state,PI,590,13
2020-11-11,202046,11516840.0,11433957.0,False,False,225624,1959.07905,2020-11-11,0.0247,5563,245,state,PR,1754,66
2020-11-11,202046,17366189.0,17264943.0,False,False,320598,1846.1045199999999,2020-11-11,0.0654,20970,252,state,RJ,1645,65
2020-11-11,202046,3534165.0,3506853.0,False,False,83463,2361.60451,2020-11-11,0.0314,2622,245,state,RN,154,2
2020-11-11,202046,1796460.0,1777225.0,False,False,73990,4118.65558,2020-11-11,0.0201,1486,237,state,RO,302,4
2020-11-11,202046,631181.0,605761.0,False,False,59946,9497.43417,2020-11-11,0.0118,705,236,state,RR,360,4
2020-11-11,202046,11422973.0,11377239.0,False,False,267750,2343.96072,2020-11-11,0.0225,6034,247,state,RS,3174,33
2020-11-11,202046,7252502.0,7164788.0,False,False,283252,3905.5763100000004,2020-11-11,0.0115,3268,245,state,SC,2711,25
2020-11-11,202046,2318822.0,2298696.0,False,False,85643,3693.3839700000003,2020-11-11,0.0262,2247,243,state,SE,69,1
2020-11-11,202046,46289333.0,45919049.0,False,False,1150872,2486.25747,2020-11-11,0.0347,39907,261,state,SP,3421,190
2020-11-11,202046,1590248.0,1572866.0,False,False,77528,4875.21443,2020-11-11,0.0145,1125,239,state,TO,222,5
2020-11-12,202046,894470.0,881935.0,False,False,32515,3635.1135299999996,2020-11-12,0.0217,707,241,state,AC,402,2
2020-11-12,202046,3351543.0,3337357.0,False,False,92166,2749.95726,2020-11-12,0.0248,2285,250,state,AL,126,3
2020-11-12,202046,4207714.0,4144597.0,False,False,168089,3994.7819600000003,2020-11-12,0.0278,4681,245,state,AM,603,26
2020-11-12,202046,861773.0,845731.0,False,False,54056,6272.64953,2020-11-12,0.0143,771,238,state,AP,266,1
2020-11-12,202046,14930634.0,14873064.0,False,False,369259,2473.16356,2020-11-12,0.0213,7882,252,state,BA,1590,23
2020-11-12,202046,9187103.0,9132078.0,False,False,282471,3074.64714,2020-11-12,0.0334,9430,242,state,CE,2482,12
2020-11-12,202046,3055149.0,3015268.0,False,False,218479,7151.173309999999,2020-11-12,0.0174,3797,251,state,DF,686,9
2020-11-12,202046,4064052.0,4018650.0,False,False,166999,4109.174779999999,2020-11-12,0.0238,3982,253,state,ES,1311,13
2020-11-12,202046,7113540.0,7018354.0,False,False,266553,3747.12169,2020-11-12,0.0223,5936,246,state,GO,1422,36
2020-11-12,202046,7114598.0,7075181.0,False,False,189048,2657.18457,2020-11-12,0.022000000000000002,4154,238,state,MA,371,8
2020-11-12,202046,21292666.0,21168791.0,False,False,376537,1768.38823,2020-11-12,0.0246,9259,250,state,MG,1886,55
2020-11-12,202046,2809394.0,2778986.0,False,False,87081,3099.63643,2020-11-12,0.0193,1683,244,state,MS,653,9
2020-11-12,202046,3526220.0,3484466.0,False,False,151391,4293.29424,2020-11-12,0.0266,4026,238,state,MT,2768,83
2020-11-12,202046,8690745.0,8602865.0,False,False,261131,3004.70213,2020-11-12,0.0261,6808,240,state,PA,1073,2
2020-11-12,202046,4039277.0,4018127.0,False,False,137474,3403.43086,2020-11-12,0.0232,3187,246,state,PB,837,9
2020-11-12,202046,9616621.0,9557071.0,False,False,168880,1756.12619,2020-11-12,0.0521,8794,246,state,PE,787,21
2020-11-12,202046,3281480.0,3273227.0,False,False,119456,3640.3086399999997,2020-11-12,0.0211,2516,239,state,PI,517,17
2020-11-12,202046,11516840.0,11433957.0,False,False,227823,1978.17283,2020-11-12,0.0246,5610,246,state,PR,2199,47
2020-11-12,202046,17366189.0,17264943.0,False,False,322383,1856.3831100000002,2020-11-12,0.0654,21090,253,state,RJ,1785,120
2020-11-12,202046,3534165.0,3506853.0,False,False,83632,2366.3864,2020-11-12,0.0317,2647,246,state,RN,169,25
2020-11-12,202046,1796460.0,1777225.0,False,False,74248,4133.01716,2020-11-12,0.0201,1492,238,state,RO,258,6
2020-11-12,202046,631181.0,605761.0,False,False,60156,9530.70514,2020-11-12,0.0117,705,237,state,RR,210,0
2020-11-12,202046,11422973.0,11377239.0,False,False,271340,2375.38861,2020-11-12,0.0226,6125,248,state,RS,3590,91
2020-11-12,202046,7252502.0,7164788.0,False,False,284982,3929.43015,2020-11-12,0.0115,3282,246,state,SC,1730,14
2020-11-12,202046,2318822.0,2298696.0,False,False,85804,3700.32715,2020-11-12,0.0262,2250,244,state,SE,161,3
2020-11-12,202046,46289333.0,45919049.0,False,False,1156652,2498.74415,2020-11-12,0.0348,40202,262,state,SP,5780,295
2020-11-12,202046,1590248.0,1572866.0,False,False,77788,4891.56408,2020-11-12,0.0145,1128,240,state,TO,260,3
2020-11-13,202046,894470.0,881935.0,False,False,32661,3651.43605,2020-11-13,0.0216,707,242,state,AC,146,0
2020-11-13,202046,3351543.0,3337357.0,False,False,92328,2754.79085,2020-11-13,0.0248,2288,251,state,AL,162,3
2020-11-13,202046,4207714.0,4144597.0,False,False,168596,4006.83126,2020-11-13,0.0278,4683,246,state,AM,507,2
2020-11-13,202046,861773.0,845731.0,False,False,54417,6314.53991,2020-11-13,0.0142,774,239,state,AP,361,3
2020-11-13,202046,14930634.0,14873064.0,False,False,371378,2487.35586,2020-11-13,0.0213,7902,253,state,BA,2119,20
2020-11-13,202046,9187103.0,9132078.0,False,False,283463,3085.4448899999998,2020-11-13,0.0333,9435,243,state,CE,992,5
2020-11-13,202046,3055149.0,3015268.0,False,False,219012,7168.61927,2020-11-13,0.0174,3808,252,state,DF,533,11
2020-11-13,202046,4064052.0,4018650.0,False,False,168358,4142.614320000001,2020-11-13,0.0237,3993,254,state,ES,1359,11
2020-11-13,202046,7113540.0,7018354.0,False,False,267319,3757.8898799999997,2020-11-13,0.0226,6029,247,state,GO,766,93
2020-11-13,202046,7114598.0,7075181.0,False,False,189321,2661.02175,2020-11-13,0.022000000000000002,4162,239,state,MA,273,8
2020-11-13,202046,21292666.0,21168791.0,False,False,379274,1781.24242,2020-11-13,0.0248,9405,251,state,MG,2737,146
2020-11-13,202046,2809394.0,2778986.0,False,False,87602,3118.18136,2020-11-13,0.0193,1688,245,state,MS,521,5
2020-11-13,202046,3526220.0,3484466.0,False,False,151893,4307.5304399999995,2020-11-13,0.0266,4036,239,state,MT,502,10
2020-11-13,202046,8690745.0,8602865.0,False,False,261534,3009.33925,2020-11-13,0.0261,6817,241,state,PA,403,9
2020-11-13,202046,4039277.0,4018127.0,False,False,137942,3415.01709,2020-11-13,0.0231,3193,247,state,PB,468,6
2020-11-13,202046,9616621.0,9557071.0,False,False,169710,1764.75708,2020-11-13,0.0519,8805,247,state,PE,830,11
2020-11-13,202046,3281480.0,3273227.0,False,False,119940,3655.05808,2020-11-13,0.021,2523,240,state,PI,484,7
2020-11-13,202046,11516840.0,11433957.0,False,False,237736,2064.2467899999997,2020-11-13,0.0239,5688,247,state,PR,9913,78
2020-11-13,202046,17366189.0,17264943.0,False,False,323006,1859.9705399999998,2020-11-13,0.0655,21162,254,state,RJ,623,72
2020-11-13,202046,3534165.0,3506853.0,False,False,83762,2370.06478,2020-11-13,0.0316,2649,247,state,RN,130,2
2020-11-13,202046,1796460.0,1777225.0,False,False,74598,4152.49992,2020-11-13,0.0201,1497,239,state,RO,350,5
2020-11-13,202046,631181.0,605761.0,False,False,60416,9571.89776,2020-11-13,0.0117,706,238,state,RR,260,1
2020-11-13,202046,11422973.0,11377239.0,False,False,274411,2402.2730300000003,2020-11-13,0.0225,6168,249,state,RS,3071,43
2020-11-13,202046,7252502.0,7164788.0,False,False,289787,3995.6831399999996,2020-11-13,0.0114,3298,247,state,SC,4805,16
2020-11-13,202046,2318822.0,2298696.0,False,False,85893,3704.1653,2020-11-13,0.0262,2254,245,state,SE,89,4
2020-11-13,202046,46289333.0,45919049.0,False,False,1162782,2511.98694,2020-11-13,0.0346,40202,263,state,SP,6130,0
2020-11-13,202046,1590248.0,1572866.0,False,False,77972,4903.13461,2020-11-13,0.0145,1133,241,state,TO,184,5
2020-11-14,202046,894470.0,881935.0,False,False,32991,3688.3294,2020-11-14,0.0215,708,243,state,AC,330,1
2020-11-14,202046,3351543.0,3337357.0,False,False,92480,2759.3260800000003,2020-11-14,0.0248,2291,252,state,AL,152,3
2020-11-14,202046,4207714.0,4144597.0,False,False,169165,4020.3540399999997,2020-11-14,0.0277,4693,247,state,AM,569,10
2020-11-14,202046,861773.0,845731.0,False,False,54838,6363.39268,2020-11-14,0.0142,777,240,state,AP,421,3
2020-11-14,202046,14930634.0,14873064.0,False,False,372727,2496.39098,2020-11-14,0.0213,7922,254,state,BA,1349,20
2020-11-14,202046,9187103.0,9132078.0,False,False,284208,3093.55408,2020-11-14,0.0332,9439,244,state,CE,745,4
2020-11-14,202046,3055149.0,3015268.0,False,False,219712,7191.53141,2020-11-14,0.0174,3813,253,state,DF,700,5
2020-11-14,202046,4064052.0,4018650.0,False,False,168839,4154.4498,2020-11-14,0.0237,3998,255,state,ES,481,5
2020-11-14,202046,7113540.0,7018354.0,False,False,267540,3760.9966299999996,2020-11-14,0.0225,6030,248,state,GO,221,1
2020-11-14,202046,7114598.0,7075181.0,False,False,189501,2663.5517600000003,2020-11-14,0.022000000000000002,4171,240,state,MA,180,9
2020-11-14,202046,21292666.0,21168791.0,False,False,381310,1790.8044,2020-11-14,0.0249,9504,252,state,MG,2036,99
2020-11-14,202046,2809394.0,2778986.0,False,False,87935,3130.03445,2020-11-14,0.0192,1690,246,state,MS,333,2
2020-11-14,202046,3526220.0,3484466.0,False,False,152129,4314.2231600000005,2020-11-14,0.0266,4040,240,state,MT,236,4
2020-11-14,202046,8690745.0,8602865.0,False,False,261788,3012.2618899999998,2020-11-14,0.0261,6827,242,state,PA,254,10
2020-11-14,202046,4039277.0,4018127.0,False,False,138464,3427.9402,2020-11-14,0.0231,3199,248,state,PB,522,6
2020-11-14,202046,9616621.0,9557071.0,False,False,170553,1773.52315,2020-11-14,0.0517,8815,248,state,PE,843,10
2020-11-14,202046,3281480.0,3273227.0,False,False,120172,3662.12806,2020-11-14,0.021,2524,241,state,PI,232,1
2020-11-14,202046,11516840.0,11433957.0,False,False,238314,2069.26553,2020-11-14,0.0239,5691,248,state,PR,578,3
2020-11-14,202046,17366189.0,17264943.0,False,False,326645,1880.9250600000003,2020-11-14,0.0652,21284,255,state,RJ,3639,122
2020-11-14,202046,3534165.0,3506853.0,False,True,83762,2370.06478,2020-11-13,0.0316,2649,248,state,RN,0,0
2020-11-14,202046,1796460.0,1777225.0,False,False,74981,4173.81962,2020-11-14,0.02,1501,240,state,RO,383,4
2020-11-14,202046,631181.0,605761.0,False,False,60535,9590.75131,2020-11-14,0.0117,706,239,state,RR,119,0
2020-11-14,202046,11422973.0,11377239.0,False,False,277519,2429.48136,2020-11-14,0.0224,6215,250,state,RS,3108,47
2020-11-14,202046,7252502.0,7164788.0,False,False,293802,4051.04335,2020-11-14,0.0113,3309,248,state,SC,4015,11
2020-11-14,202046,2318822.0,2298696.0,False,False,85980,3707.91721,2020-11-14,0.0263,2257,246,state,SE,87,3
2020-11-14,202046,46289333.0,45919049.0,False,False,1167422,2522.01085,2020-11-14,0.0347,40549,264,state,SP,4640,347
2020-11-14,202046,1590248.0,1572866.0,False,False,78077,4909.73735,2020-11-14,0.0146,1137,242,state,TO,105,4
2020-11-15,202047,894470.0,881935.0,False,False,33156,3706.7760799999996,2020-11-15,0.0214,708,244,state,AC,165,0
2020-11-15,202047,3351543.0,3337357.0,False,False,92596,2762.78717,2020-11-15,0.0248,2295,253,state,AL,116,4
2020-11-15,202047,4207714.0,4144597.0,False,False,169333,4024.3467100000003,2020-11-15,0.0277,4697,248,state,AM,168,4
2020-11-15,202047,861773.0,845731.0,False,False,54979,6379.7543,2020-11-15,0.0141,777,241,state,AP,141,0
2020-11-15,202047,14930634.0,14873064.0,False,False,374009,2504.97735,2020-11-15,0.0212,7943,255,state,BA,1282,21
2020-11-15,202047,9187103.0,9132078.0,False,False,285666,3109.42416,2020-11-15,0.033,9439,245,state,CE,1458,0
2020-11-15,202047,3055149.0,3015268.0,False,False,219992,7200.69627,2020-11-15,0.0174,3817,254,state,DF,280,4
2020-11-15,202047,4064052.0,4018650.0,False,False,169928,4181.24571,2020-11-15,0.0236,4009,256,state,ES,1089,11
2020-11-15,202047,7113540.0,7018354.0,False,False,267772,3764.25802,2020-11-15,0.0225,6035,249,state,GO,232,5
2020-11-15,202047,7114598.0,7075181.0,False,False,189590,2664.80271,2020-11-15,0.022000000000000002,4178,241,state,MA,89,7
2020-11-15,202047,21292666.0,21168791.0,False,False,382882,1798.18723,2020-11-15,0.0248,9507,253,state,MG,1572,3
2020-11-15,202047,2809394.0,2778986.0,False,False,88111,3136.2991399999996,2020-11-15,0.0192,1693,247,state,MS,176,3
2020-11-15,202047,3526220.0,3484466.0,False,False,152358,4320.71737,2020-11-15,0.0265,4041,241,state,MT,229,1
2020-11-15,202047,8690745.0,8602865.0,False,False,261899,3013.53912,2020-11-15,0.0261,6832,243,state,PA,111,5
2020-11-15,202047,4039277.0,4018127.0,False,False,138546,3429.97026,2020-11-15,0.0231,3204,249,state,PB,82,5
2020-11-15,202047,9616621.0,9557071.0,False,False,170860,1776.71554,2020-11-15,0.0517,8827,249,state,PE,307,12
2020-11-15,202047,3281480.0,3273227.0,False,False,120266,3664.9926299999997,2020-11-15,0.021,2530,242,state,PI,94,6
2020-11-15,202047,11516840.0,11433957.0,False,False,239107,2076.1511,2020-11-15,0.0238,5697,249,state,PR,793,6
2020-11-15,202047,17366189.0,17264943.0,False,False,326956,1882.71589,2020-11-15,0.0651,21294,256,state,RJ,311,10
2020-11-15,202047,3534165.0,3506853.0,False,False,84021,2377.39325,2020-11-15,0.0316,2652,249,state,RN,259,3
2020-11-15,202047,1796460.0,1777225.0,False,False,75182,4185.00829,2020-11-15,0.02,1501,241,state,RO,201,0
2020-11-15,202047,631181.0,605761.0,False,False,60579,9597.72236,2020-11-15,0.0117,706,240,state,RR,44,0
2020-11-15,202047,11422973.0,11377239.0,False,False,278707,2439.88146,2020-11-15,0.0223,6219,251,state,RS,1188,4
2020-11-15,202047,7252502.0,7164788.0,False,False,295946,4080.60556,2020-11-15,0.0112,3318,249,state,SC,2144,9
2020-11-15,202047,2318822.0,2298696.0,False,False,86045,3710.7203600000003,2020-11-15,0.0263,2259,247,state,SE,65,2
2020-11-15,202047,46289333.0,45919049.0,False,False,1168640,2524.64212,2020-11-15,0.0347,40564,265,state,SP,1218,15
2020-11-15,202047,1590248.0,1572866.0,False,False,78169,4915.52261,2020-11-15,0.0145,1137,243,state,TO,92,0
2020-11-16,202047,894470.0,881935.0,False,False,33295,3722.31601,2020-11-16,0.0213,708,245,state,AC,139,0
2020-11-16,202047,3351543.0,3337357.0,False,False,92642,2764.15967,2020-11-16,0.0248,2298,254,state,AL,46,3
2020-11-16,202047,4207714.0,4144597.0,False,False,169552,4029.5514399999997,2020-11-16,0.0277,4699,249,state,AM,219,2
2020-11-16,202047,861773.0,845731.0,False,False,55156,6400.29335,2020-11-16,0.0141,780,242,state,AP,177,3
2020-11-16,202047,14930634.0,14873064.0,False,False,374721,2509.74607,2020-11-16,0.0213,7967,256,state,BA,712,24
2020-11-16,202047,9187103.0,9132078.0,False,False,286674,3120.39606,2020-11-16,0.0329,9443,246,state,CE,1008,4
2020-11-16,202047,3055149.0,3015268.0,False,False,220403,7214.14897,2020-11-16,0.0174,3825,255,state,DF,411,8
2020-11-16,202047,4064052.0,4018650.0,False,False,171237,4213.45495,2020-11-16,0.0235,4030,257,state,ES,1309,21
2020-11-16,202047,7113540.0,7018354.0,False,False,268997,3781.4787,2020-11-16,0.0225,6060,250,state,GO,1225,25
2020-11-16,202047,7114598.0,7075181.0,False,False,189705,2666.4191,2020-11-16,0.0221,4187,242,state,MA,115,9
2020-11-16,202047,21292666.0,21168791.0,False,False,383473,1800.9628300000002,2020-11-16,0.0248,9517,254,state,MG,591,10
2020-11-16,202047,2809394.0,2778986.0,False,False,88965,3166.69716,2020-11-16,0.0191,1697,248,state,MS,854,4
2020-11-16,202047,3526220.0,3484466.0,False,False,152847,4334.5849100000005,2020-11-16,0.0265,4053,242,state,MT,489,12
2020-11-16,202047,8690745.0,8602865.0,False,False,262345,3018.67101,2020-11-16,0.0261,6838,244,state,PA,446,6
2020-11-16,202047,4039277.0,4018127.0,False,False,139168,3445.36906,2020-11-16,0.0231,3211,250,state,PB,622,7
2020-11-16,202047,9616621.0,9557071.0,False,False,171216,1780.4174699999999,2020-11-16,0.0516,8838,250,state,PE,356,11
2020-11-16,202047,3281480.0,3273227.0,False,False,120466,3671.08744,2020-11-16,0.0211,2541,243,state,PI,200,11
2020-11-16,202047,11516840.0,11433957.0,False,False,240783,2090.7037,2020-11-16,0.0238,5728,250,state,PR,1676,31
2020-11-16,202047,17366189.0,17264943.0,False,False,327455,1885.58929,2020-11-16,0.0651,21301,257,state,RJ,499,7
2020-11-16,202047,3534165.0,3506853.0,False,False,84522,2391.56915,2020-11-16,0.0314,2652,250,state,RN,501,0
2020-11-16,202047,1796460.0,1777225.0,False,False,75468,4200.92849,2020-11-16,0.0199,1503,242,state,RO,286,2
2020-11-16,202047,631181.0,605761.0,False,False,60790,9631.151759999999,2020-11-16,0.0117,709,241,state,RR,211,3
2020-11-16,202047,11422973.0,11377239.0,False,False,279872,2450.0802,2020-11-16,0.0223,6243,252,state,RS,1165,24
2020-11-16,202047,7252502.0,7164788.0,False,False,297400,4100.65382,2020-11-16,0.0112,3330,250,state,SC,1454,12
2020-11-16,202047,2318822.0,2298696.0,False,False,86146,3715.0760200000004,2020-11-16,0.0262,2260,248,state,SE,101,1
2020-11-16,202047,46289333.0,45919049.0,False,False,1169377,2526.23428,2020-11-16,0.0347,40576,266,state,SP,737,12
